id,wmo,icao,iata,name,custom-name,elevation,pressure-sensor-height,latitude,longitude,priority,country-code,time-zone,state-region,runway-direction-1,runway-direction-2,minimum-sector-altitude,group,flags,icao-region,polygon,polyline,population,custom-id,GML-id,organisation,hide-coordinates,type,source,state,area-number
au.bom:K2.IFT.ILS,,IFT,,DENVER/KFTG RW26,,,,39.79344,-104.57451,,,,,,,,,------------,K2,,,,,,,,ILS,----a---,,
au.bom:K2.IFZ.ILS,,IFZ,,DENVER/KFTG RW17,,,,39.78836,-104.52526,,,,,,,,,------------,K2,,,,,,,,ILS,----a---,,
au.bom:K2.IGC.ILS,,IGC,,GRAND CANYON RW03,,,,35.96425,-112.13551,,,,,,,,,------------,K2,,,,,,,,ILS,----a---,,
au.bom:K2.IGJ.ILS,,IGJ,,GRAND JUNCTION RW11,,,,39.1185,-108.51272,,,,,,,,,------------,K2,,,,,,,,ILS,----a---,,
au.bom:K2.IGM.VORDME,,IGM,,KINGMAN,,,,35.26052,-113.93409,,,,,,,,,----------N-,K2,,,,,,,,VORDME,----a---,,
au.bom:K2.IGP.ILS,,IGP,,LOS ANGELES RW06R,,,,33.95107,-118.3988,,,,,,,,,------------,K2,,,,,,,,ILS,----a---,,
au.bom:K2.IGW.ILS,,IGW,,SAN FRANCISCO RW28R,,,,37.6309,-122.39695,,,,,,,,,------------,K2,,,,,,,,ILS,----a---,,
au.bom:K2.IHD.ILS,,IHD,,HAYDEN RW10,,,,40.47524,-107.19755,,,,,,,,,------------,K2,,,,,,,,ILS,----a---,,
au.bom:K2.IHW.ILS,,IHW,,HAYWARD 28L,,,,37.66289,-122.12985,,,,,,,,,------------,K2,,,,,,,,ILS,----a---,,
au.bom:K2.IJO.ILS,,IJO,,DENVER/DEN RW26,,,,39.87831,-104.66599,,,,,,,,,------------,K2,,,,,,,,ILS,----a---,,
au.bom:K2.ILA.ILS,,ILA,,LOS ANGELES RW25L,,,,33.93453,-118.42216,,,,,,,,,------------,K2,,,,,,,,ILS,----a---,,
au.bom:K2.ILA.VORTAC,,ILA,,WILLIAMS,,,,39.07114,-122.02725,,,,,,,,,----------N-,K2,,,,,,,,VORTAC,----a---,,
au.bom:K2.ILC.VORTAC,,ILC,,WILSON CREEK,,,,38.25018,-114.39424,,,,,,,,,----------N-,K2,,,,,,,,VORTAC,----a---,,
au.bom:K2.ILP.ILS,,ILP,,COLORADO SPRINGS RW17L,,,,38.77601,-104.6872,,,,,,,,,------------,K2,,,,,,,,ILS,----a---,,
au.bom:K2.ILT.ILS,,ILT,,DENVER/DEN RW16,,,,39.8999,-104.68771,,,,,,,,,------------,K2,,,,,,,,ILS,----a---,,
au.bom:K2.ILT.NDB,,ILT,,ISLETA (ALBUQUERQUE),,,,34.98702,-106.62038,,,,,,,,,----------N-,K2,,,,,,,,NDB,----a---,,
au.bom:K2.IMC.ILS,,IMC,,MERCED RW30,,,,37.29291,-120.52187,,,,,,,,,------------,K2,,,,,,,,ILS,----a---,,
au.bom:K2.IMK.ILS,,IMK,,LOS ANGELES RW07R,,,,33.939,-118.37678,,,,,,,,,------------,K2,,,,,,,,ILS,----a---,,
au.bom:K2.IMO.ILS,,IMO,,SALT LAKE CITY RW16L,,,,40.77186,-111.9717,,,,,,,,,------------,K2,,,,,,,,ILS,----a---,,
au.bom:K2.IMR.ILS,,IMR,,MONTEREY/KMRY RW10R,,,,36.58373,-121.83208,,,,,,,,,------------,K2,,,,,,,,ILS,----a---,,
au.bom:K2.IMT.ILS,,IMT,,MONTEREY/KMRY RW28L,,,,36.59091,-121.85859,,,,,,,,,------------,K2,,,,,,,,ILS,----a---,,
au.bom:K2.INA.VORDME,,INA,,WINNEMUCCA,,,,40.89928,-117.81219,,,,,,,,,----------N-,K2,,,,,,,,VORDME,----a---,,
au.bom:K2.INW.VORTAC,,INW,,WINSLOW,,,,35.0616,-110.79503,,,,,,,,,----------N-,K2,,,,,,,,VORTAC,----a---,,
au.bom:K2.ION.ILS,,ION,,ONTARIO/KONT RW26R,,,,34.05615,-117.62404,,,,,,,,,------------,K2,,,,,,,,ILS,----a---,,
au.bom:K2.IOS.ILS,,IOS,,LOS ANGELES RW24R,,,,33.94731,-118.43958,,,,,,,,,------------,K2,,,,,,,,ILS,----a---,,
au.bom:K2.IOU.ILS,,IOU,,DENVER/DEN RW34,,,,39.8999,-104.68771,,,,,,,,,------------,K2,,,,,,,,ILS,----a---,,
au.bom:K2.IPL.VORTAC,,IPL,,IMPERIAL,,,,32.74886,-115.50858,,,,,,,,,----------N-,K2,,,,,,,,VORTAC,----a---,,
au.bom:K2.ISA.ILS,,ISA,,SAN DIEGO RW09,,,,32.72924,-117.17503,,,,,,,,,------------,K2,,,,,,,,ILS,----a---,,
au.bom:K2.ISB.ILS,,ISB,,SANTA BARBARA RW07,,,,34.4273,-119.83026,,,,,,,,,------------,K2,,,,,,,,ILS,----a---,,
au.bom:K2.ISF.ILS,,ISF,,SAN FRANCISCO RW28L,,,,37.62579,-122.39404,,,,,,,,,------------,K2,,,,,,,,ILS,----a---,,
au.bom:K2.ISL.ILS,,ISL,,SALT LAKE CITY RW34R,,,,40.77302,-111.97386,,,,,,,,,------------,K2,,,,,,,,ILS,----a---,,
au.bom:K2.ISM.ILS,,ISM,,SACRAMENTO RW16R,,,,38.67637,-121.60088,,,,,,,,,------------,K2,,,,,,,,ILS,----a---,,
au.bom:K2.ISP.ILS,,ISP,,ALBUQUERQUE RW08,,,,35.04475,-106.57058,,,,,,,,,------------,K2,,,,,,,,ILS,----a---,,
au.bom:K2.ITO.ILS,,ITO,,TORRANCE,,,,33.80848,-118.34744,,,,,,,,,------------,K2,,,,,,,,ILS,----a---,,
au.bom:K2.ITR.NDB,,ITR,,KIT CARSON,,,,39.24624,-102.2838,,,,,,,,,----------N-,K2,,,,,,,,NDB,----a---,,
au.bom:K2.ITW.ILS,,ITW,,ONTARIO/KONT RW26L,,,,34.05569,-117.61912,,,,,,,,,------------,K2,,,,,,,,ILS,----a---,,
au.bom:K2.IUA.ILS,,IUA,,SALT LAKE CITY RW16R,,,,40.77211,-111.99621,,,,,,,,,------------,K2,,,,,,,,ILS,----a---,,
au.bom:K2.IUB.ILS,,IUB,,SAN DIEGO RW27,,,,32.7365,-117.20553,,,,,,,,,------------,K2,,,,,,,,ILS,----a---,,
au.bom:K2.IUU.ILS,,IUU,,SALT LAKE CITY RW34L,,,,40.77212,-111.99621,,,,,,,,,------------,K2,,,,,,,,ILS,----a---,,
au.bom:K2.IUW.ILS,,IUW,,LOS ANGELES RW06L,,,,33.95137,-118.39891,,,,,,,,,------------,K2,,,,,,,,ILS,----a---,,
au.bom:K2.IWA.VORTAC,,IWA,,WILLIE (CHANDLER),,,,33.30317,-111.65144,,,,,,,,,----------N-,K2,,,,,,,,VORTAC,----a---,,
au.bom:K2.JC.MM,,JC,,JORGE/KSJC LMM RW30L,,,,37.34894,-121.91489,,,,,,,,,------------,K2,,,,,,,,MM,----a---,,
au.bom:K2.JLI.VORTAC,,JLI,,JULIAN,,,,33.14046,-116.58593,,,,,,,,,----------N-,K2,,,,,,,,VORTAC,----a---,,
au.bom:K2.JNC.VORTAC,,JNC,,GRAND JUNCTION,,,,39.05956,-108.79257,,,,,,,,,----------N-,K2,,,,,,,,VORTAC,----a---,,
au.bom:K2.KAAT.AD,,KAAT,,ALTURAS,,,,41.483,-120.56536,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KABQ.AD,,KABQ,,ALBUQUERQUE,,,,35.04036,-106.60925,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KACV.AD,,KACV,,ARCATA/EUREKA,,,,40.97812,-124.10862,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KAEG.AD,,KAEG,,ALBUQUERQUE,,,,35.14515,-106.79516,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KAHC.AD,,KAHC,,HERLONG,,,,40.26629,-120.15271,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KAKO.AD,,KAKO,,AKRON,,,,40.17563,-103.22203,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KALM.AD,,KALM,,ALAMOGORDO,,,,32.83994,-105.99058,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KALS.AD,,KALS,,ALAMOSA,,,,37.43492,-105.86692,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KAPA.AD,,KAPA,,DENVER,,,,39.57013,-104.84929,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KAPC.AD,,KAPC,,NAPA,,,,38.21319,-122.28069,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KAPV.AD,,KAPV,,APPLE VALLEY,,,,34.57611,-117.18556,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KASE.AD,,KASE,,ASPEN,,,,39.22316,-106.86884,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KATS.AD,,KATS,,ARTESIA,,,,32.85253,-104.46769,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KAZC.AD,,KAZC,,COLORADO CITY,,,,36.95994,-113.01389,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KBAB.AD,,KBAB,,MARYSVILLE,,,,39.136,-121.43663,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KBAM.AD,,KBAM,,BATTLE MOUNTAIN,,,,40.59905,-116.87434,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KBCE.AD,,KBCE,,BRYCE CANYON,,,,37.70637,-112.14547,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KBDG.AD,,KBDG,,BLANDING,,,,37.58304,-109.48329,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KBFL.AD,,KBFL,,BAKERSFIELD,,,,35.4336,-119.05677,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KBIH.AD,,KBIH,,BISHOP,,,,37.37326,-118.36361,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KBJC.AD,,KBJC,,DENVER,,,,39.90879,-105.11722,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KBKF.AD,,KBKF,,AURORA,,,,39.70999,-104.75803,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KBLH.AD,,KBLH,,BLYTHE,,,,33.61916,-114.71688,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KBMC.AD,,KBMC,,BRIGHAM CITY,,,,41.55239,-112.06226,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KBNG.AD,,KBNG,,BANNING,,,,33.92307,-116.85058,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KBTF.AD,,KBTF,,BOUNTIFUL,,,,40.86939,-111.92716,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KBTY.AD,,KBTY,,BEATTY,,,,36.86106,-116.787,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KBUR.AD,,KBUR,,BURBANK,,,,34.20062,-118.3585,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KBWC.AD,,KBWC,,BRAWLEY,,,,32.9931,-115.51693,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KCAG.AD,,KCAG,,CRAIG,,,,40.49497,-107.52229,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KCAO.AD,,KCAO,,CLAYTON,,,,36.44586,-103.15466,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KCCR.AD,,KCCR,,CONCORD,,,,37.98966,-122.0569,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KCDC.AD,,KCDC,,CEDAR CITY,,,,37.70097,-113.09858,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KCEC.AD,,KCEC,,CRESCENT CITY,,,,41.78016,-124.23653,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KCEZ.AD,,KCEZ,,CORTEZ,,,,37.303,-108.62806,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KCFT.AD,,KCFT,,CLIFTON/MORENCI,,,,32.95284,-109.21034,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KCGZ.AD,,KCGZ,,CASA GRANDE,,,,32.95489,-111.76683,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KCHD.AD,,KCHD,,CHANDLER,,,,33.26908,-111.81114,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KCIC.AD,,KCIC,,CHICO,,,,39.79538,-121.85842,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KCLG.AD,,KCLG,,COALINGA,,,,36.16051,-120.36043,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KCMA.AD,,KCMA,,CAMARILLO,,,,34.21361,-119.09427,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KCNM.AD,,KCNM,,CARLSBAD,,,,32.33747,-104.26328,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KCNO.AD,,KCNO,,CHINO,,,,33.97461,-117.6358,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KCNY.AD,,KCNY,,MOAB,,,,38.75496,-109.75484,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KCOS.AD,,KCOS,,COLORADO SPRINGS,,,,38.80581,-104.70025,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KCRQ.AD,,KCRQ,,CARLSBAD,,,,33.12822,-117.28022,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KCVN.AD,,KCVN,,CLOVIS,,,,34.42653,-103.07853,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KCVS.AD,,KCVS,,CLOVIS,,,,34.38285,-103.32217,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KCXL.AD,,KCXL,,CALEXICO,,,,32.6695,-115.51333,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KCXP.AD,,KCXP,,CARSON CITY,,,,39.19223,-119.73436,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KDAG.AD,,KDAG,,DAGGETT,,,,34.85371,-116.78669,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KDEN.AD,,KDEN,,DENVER,,,,39.85841,-104.667,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KDGL.AD,,KDGL,,DOUGLAS,,,,31.3426,-109.50646,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KDLO.AD,,KDLO,,DELANO,,,,35.74558,-119.2365,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KDMA.AD,,KDMA,,TUCSON,,,,32.16647,-110.88314,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KDMN.AD,,KDMN,,DEMING,,,,32.26231,-107.72064,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KDPG.AD,,KDPG,,DUGWAY PROVING GROUND,,,,40.19938,-112.93747,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KDRA.AD,,KDRA,,DESERT ROCK,,,,36.6194,-116.03281,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KDRO.AD,,KDRO,,DURANGO,,,,37.15152,-107.75377,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KDTA.AD,,KDTA,,DELTA,,,,39.38329,-112.50967,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KDUG.AD,,KDUG,,DOUGLAS BISBEE,,,,31.46903,-109.60367,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KDVT.AD,,KDVT,,PHOENIX,,,,33.68832,-112.08256,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KEDW.AD,,KEDW,,EDWARDS AFB,,,,34.90498,-117.88368,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KEED.AD,,KEED,,NEEDLES,,,,34.76619,-114.62329,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KEEO.AD,,KEEO,,MEEKER,,,,40.04886,-107.88591,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KEGE.AD,,KEGE,,EAGLE,,,,39.64257,-106.91769,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KEKO.AD,,KEKO,,ELKO,,,,40.82493,-115.7917,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KELY.AD,,KELY,,ELY,,,,39.29969,-114.84189,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KENV.AD,,KENV,,WENDOVER,,,,40.71801,-114.03296,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KFAT.AD,,KFAT,,FRESNO,,,,36.77619,-119.71814,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KFCS.AD,,KFCS,,FT CARSON,,,,38.68667,-104.77,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KFFZ.AD,,KFFZ,,MESA,,,,33.46084,-111.72832,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KFHU.AD,,KFHU,,FT HUACHUCA,,,,31.58847,-110.34439,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KFLG.AD,,KFLG,,FLAGSTAFF,,,,35.13846,-111.67122,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KFLX.AD,,KFLX,,FALLON,,,,39.49954,-118.74902,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KFMN.AD,,KFMN,,FARMINGTON,,,,36.74125,-108.22994,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KFNL.AD,,KFNL,,FT COLLINS/LOVELAND,,,,40.45183,-105.01133,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KFOT.AD,,KFOT,,FORTUNA,,,,40.55394,-124.13266,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KFSU.AD,,KFSU,,FT SUMNER,,,,34.4834,-104.2172,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KFTG.AD,,KFTG,,DENVER,,,,39.78525,-104.54314,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KGCN.AD,,KGCN,,GRAND CANYON,,,,35.95235,-112.14696,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KGJT.AD,,KGJT,,GRAND JUNCTION,,,,39.12241,-108.52674,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KGNT.AD,,KGNT,,GRANTS,,,,35.16531,-107.90061,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KGUC.AD,,KGUC,,GUNNINSON,,,,38.53396,-106.93318,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KGUP.AD,,KGUP,,GALLUP,,,,35.51106,-108.78931,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KGXY.AD,,KGXY,,GREELEY,,,,40.428,-104.63251,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KGYR.AD,,KGYR,,PHOENIX,,,,33.42282,-112.37599,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KHAF.AD,,KHAF,,HALF MOON BAY,,,,37.51383,-122.50109,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KHDN.AD,,KHDN,,HAYDEN,,,,40.48118,-107.21766,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KHHR.AD,,KHHR,,HAWTHORNE,,,,33.92284,-118.33519,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KHIF.AD,,KHIF,,OGDEN,,,,41.12355,-111.97299,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KHII.AD,,KHII,,LAKE HAVASU CITY,,,,34.56816,-114.35618,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KHMN.AD,,KHMN,,ALAMOGORDO,,,,32.85148,-106.10221,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KHMT.AD,,KHMT,,HEMET,,,,33.73398,-117.02253,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KHOB.AD,,KHOB,,HOBBS,,,,32.68753,-103.21703,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KHTH.AD,,KHTH,,HAWTHORNE,,,,38.54436,-118.6343,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KHWD.AD,,KHWD,,HAYWARD,,,,37.65926,-122.12241,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KIFP.AD,,KIFP,,BULLHEAD CITY,,,,35.15739,-114.55953,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KIGM.AD,,KIGM,,KINGMAN,,,,35.25947,-113.93806,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KINS.AD,,KINS,,IIDIAN SPRINGS,,,,36.58718,-115.67335,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KINW.AD,,KINW,,WINSLOW,,,,35.02192,-110.72253,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KIPL.AD,,KIPL,,IMPERIAL,,,,32.83422,-115.57874,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KITR.AD,,KITR,,BURLINGTON,,,,39.24251,-102.28538,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KIWA.AD,,KIWA,,PHOENIX,,,,33.30783,-111.65547,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KIYK.AD,,KIYK,,INYOKERN,,,,35.65884,-117.82951,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KKIC.AD,,KKIC,,MESA DEK REY,,,,36.22802,-121.12186,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KKNB.AD,,KKNB,,KANAB,,,,37.01111,-112.53119,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KLAA.AD,,KLAA,,LAMAR,,,,38.0697,-102.68849,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KLAS.AD,,KLAS,,LAS VEGAS,,,,36.08062,-115.15208,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KLAX.AD,,KLAX,,LOS ANGELES,,,,33.94254,-118.40808,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KLGB.AD,,KLGB,,LONG BEACH,,,,33.81771,-118.15161,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KLGF.AD,,KLGF,,YUMA PROVING GROUND,,,,32.8606,-114.39606,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KLGU.AD,,KLGU,,LOGAN,,,,41.78773,-111.85268,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KLHM.AD,,KLHM,,LINCOLN,,,,38.90916,-121.35134,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KLHX.AD,,KLHX,,LA JUNTA,,,,38.05134,-103.51069,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KLIC.AD,,KLIC,,LIMON,,,,39.27276,-103.66634,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KLOL.AD,,KLOL,,LOVELOCK,,,,40.06641,-118.56517,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KLRU.AD,,KLRU,,LAS CRUCES,,,,32.28942,-106.92197,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KLSB.AD,,KLSB,,LORDSBURG,,,,32.33278,-108.69098,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KLSV.AD,,KLSV,,LAS VEGAS,,,,36.23581,-115.03444,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KLUF.AD,,KLUF,,LUKE,,,,33.53504,-112.38294,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KLVK.AD,,KLVK,,LIVERMORE,,,,37.6934,-121.82035,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KLVS.AD,,KLVS,,LAS VEGAS,,,,35.65422,-105.14239,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KLWL.AD,,KLWL,,WELLS,,,,41.11853,-114.92226,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KLXV.AD,,KLXV,,LEADVILLE,,,,39.22027,-106.31669,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KMAE.AD,,KMAE,,MADERA,,,,36.98572,-120.11198,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KMCC.AD,,KMCC,,SACRAMENTO,,,,38.66768,-121.40051,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KMCE.AD,,KMCE,,MERCED,,,,37.28473,-120.51389,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KMER.AD,,KMER,,ATWATER,,,,37.38048,-120.56819,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KMEV.AD,,KMEV,,MINDEN-TAHOE,,,,39.00046,-119.75296,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KMHR.AD,,KMHR,,SACRAMENTO,,,,38.5539,-121.29759,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KMHV.AD,,KMHV,,MOJAVE,,,,35.05936,-118.15186,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KMIT.AD,,KMIT,,SHAFTER,,,,35.50593,-119.19152,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
au.bom:K2.KMLF.AD,,KMLF,,MILFORD,,,,38.42663,-113.01246,,,,,,,,,--------A---,K2,,,,,,,,AD,----a---,,
