id,wmo,icao,iata,name,custom-name,elevation,pressure-sensor-height,latitude,longitude,priority,country-code,time-zone,state-region,runway-direction-1,runway-direction-2,minimum-sector-altitude,group,flags,icao-region,polygon,polyline,population,custom-id,GML-id,organisation,hide-coordinates,type,source,state,area-number
au.bom:YB.YWLM.AD,,YWLM,,WILLIAMTOWN,,,,-32.794931,151.834472,,,,,,,,,--------A---,YB,,,,,,,,AD,---p----,NSW,20
au.bom:YB.YWMP.ALA,,YWMP,,WROTHAM PARK,,,,-16.65813056,144.000875,,,,,,,,,------------,YB,,,,,,,,ALA,---p----,QLD,45
au.bom:YB.YWND.ALA,,YWND,,WONDAI,,,,-26.28425556,151.8613361,,,,,,,,,------------,YB,,,,,,,,ALA,---p----,QLD,40
au.bom:YB.YWTN.AD,,YWTN,,WINTON,,,,-22.363475,143.0856083,,,,,,,,,--------A---,YB,,,,,,,,AD,---p----,QLD,43
au.bom:YB.YWYA.ALA,,YWYA,,WYANDRA,,,,-27.26666667,145.99,,,,,,,,,------------,YB,,,,,,,,ALA,---p----,QLD,41
au.bom:YB.YWYM.AD,,YWYM,,WYNDHAM,,,,-15.51143611,128.1531472,,,,,,,,,--------A---,YB,,,,,,,,AD,---p----,WA,69
au.bom:YB.YXMW.HLS,,YXMW,,MERRIWA HOSPITAL,,,,-32.14338611,150.3608917,,,,,,,,,------------,YB,,,,,,,,HLS,---p----,NSW,20
au.bom:YB.YXTX.HLS,,YXTX,,TEXAS MULTI PURPOSE HEALTH SERVICE,,,,-28.85527778,151.1788889,,,,,,,,,------------,YB,,,,,,,,HLS,---p----,QLD,20
au.bom:YB.YYKI.AD,,YYKI,,YORKE ISLAND,,,,-9.753333,143.405,,,,,,,,,--------A---,YB,,,,,,,,AD,---p----,QLD,45
au.bom:YM.AKLAB.WPT,,AKLAB,,AKLAB,,,,-40.00002778,145.5126611,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,TAS,70
au.bom:YM.ALBUT.WPT,,ALBUT,,ALBUT,,,,-35.68803889,139.3479528,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,SA,50
au.bom:YM.ALTIR.WPT,,ALTIR,,ALTIR,,,,-32.66,140.5033333,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,SA,51
au.bom:YM.APOMA.WPT,,APOMA,,APOMA,,,,-29.89796111,142.6815361,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,NSW,22
au.bom:YM.ARRAN.WPT,,ARRAN,,ARRAN,,,,-35.83756667,147.6393833,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,NSW,21
au.bom:YM.ASUBO.WPT,,ASUBO,,ASUBO,,,,-25.39666667,137.9833333,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,NT,85
au.bom:YM.AVBEG.WPT,,AVBEG,,AVBEG,,,,-34.82838889,149.0421278,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,NSW,21
au.bom:YM.BENDO.WPT,,BENDO,,BENDO,,,,-35.243375,139.5101444,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,SA,50
au.bom:YM.BIDAP.WPT,,BIDAP,,BIDAP,,,,-24.40126389,123.2456444,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,WA,66
au.bom:YM.BRR.LDM,,BRR,,BARRINGUN,,,,-29.01666667,145.7,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,NSW,22
au.bom:YM.BUGA.LDM,,BUGA,,BURRAGA,,,,-33.883333,149.566667,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,NSW,21
au.bom:YM.BUNGY.WPT,,BUNGY,,BUNGY,,,,-37.485,138.33,,,,,,,,,---------W--,YM,,,,,,,,WPT,---pa---,SA,50
au.bom:YM.BUNNY.WPT,,BUNNY,,BUNNY,,,,-27.546821,127.203597,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,WA,64
au.bom:YM.BURR.LDM,,BURR,,BURRA,,,,-33.68333333,138.9333333,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,SA,50
au.bom:YM.BWL.LDM,,BWL,,BOWRAL,,,,-34.4792,150.4181,,,,,,,,,------------,YM,,,,,,,,LDM,---pa---,NSW,21
au.bom:YM.CAJE.VFA,,CAJE,,CAPE JERVIS,,,,-35.60611111,138.0919444,,,,,,,,,------------,YM,,,,,,,,VFA,---p----,SA,50
au.bom:YM.CAO.LDM,,CAO,,CEDUNA OBSERVATORY,,,,-31.866667,133.8,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,SA,53
au.bom:YM.CAPT.VFA,,CAPT,,CAPTAINS FLAT,,,,-35.591111,149.445278,,,,,,,,,------------,YM,,,,,,,,VFA,---p----,NSW,21
au.bom:YM.CLLN.VFC,,CLLN,,CAMPBELLTOWN,,,,-41.93333333,147.4916667,,,,,,,,,------------,YM,,,,,,,,VFC,---p----,TAS,70
au.bom:YM.CLMN.VFA,,CLMN,,COOLAMON,,,,-34.81666667,147.2,,,,,,,,,------------,YM,,,,,,,,VFA,---p----,NSW,22
au.bom:YM.CML.LDM,,CML,,CRADLE MOUNTAIN LODGE,,,,-41.59486111,145.9283056,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,TAS,70
au.bom:YM.CPHE.LDM,,CPHE,,CAPE RICHE,,,,-34.6,118.7666667,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,WA,63
au.bom:YM.CPLD.VFR,,CPLD,,CAPE PORTLAND,,,,-40.75,147.95,,,,,,,,,------------,YM,,,,,,,,VFR,---pa---,TAS,70
au.bom:YM.CRAY.LDM,,CRAY,,CRAYFISH,,,,-38.58333333,139.75,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,SA,50
au.bom:YM.DADAD.WPT,,DADAD,,DADAD,,,,-40.145225,150.585047,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,OTH,98
au.bom:YM.DOTOP.WPT,,DOTOP,,DOTOP,,,,-32.105,119.08,,,,,,,,,---------W--,YM,,,,,,,,WPT,---pa---,WA,61
au.bom:YM.DWB.LDM,,DWB,,DERWENT BRIDGE,,,,-42.13333333,146.2333333,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,TAS,70
au.bom:YM.EDP.LDM,,EDP,,EDDYSTONE PT,,,,-40.99833333,148.3483333,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,TAS,70
au.bom:YM.EKUNO.WPT,,EKUNO,,EKUNO,,,,-29.012816,124.7025,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,WA,64
au.bom:YM.ELAPO.WPT,,ELAPO,,ELAPO,,,,-33.16333333,140.4516667,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,SA,51
au.bom:YM.ELGON.WPT,,ELGON,,ELGON,,,,-29.895,136.2033333,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,SA,51
au.bom:YM.ENPIT.WPT,,ENPIT,,ENPIT,,,,-23.36637778,126.488425,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,WA,83
au.bom:YM.ENTRE.WPT,,ENTRE,,ENTRE,,,,-31.53411667,130.9491,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,SA,53
au.bom:YM.FDP.LDM,,FDP,,FEDERATION PEAK,,,,-43.26666667,146.45,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,TAS,70
au.bom:YM.FLIKI.WPT,,FLIKI,,FLIKI,,,,-40,146.3933333,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,TAS,70
au.bom:YM.FOWB.TSP,,FOWB,,FOWLERS BAY,,,,-31.98333333,132.4333333,,,,,,,,,------------,YM,,,,,,,,TSP,---p----,SA,53
au.bom:YM.GDG.VFA,,GDG,,GUNDAGAI,,,,-35.06111111,148.1027778,,,,,,,,,------------,YM,,,,,,,,VFA,---p----,NSW,21
au.bom:YM.GLC.LDM,,GLC,,GLENORCHY,,,,-31.91666667,139.7833333,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,SA,51
au.bom:YM.GUGAB.WPT,,GUGAB,,GUGAB,,,,-29.68523056,139.8331222,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,SA,51
au.bom:YM.HATF.LDM,,HATF,,HATFIELD,,,,-33.7,143.65,,,,,,,,,------------,YM,,,,,,,,LDM,---pa---,NSW,22
au.bom:YM.HDP.LDM,,HDP,,HOOD PT,,,,-34.38333333,119.5666667,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,WA,63
au.bom:YM.HRD.LDM,,HRD,,HUNGERFORD,,,,-29,144.4,,,,,,,,,------------,YM,,,,,,,,LDM,---pa---,NSW,41
au.bom:YM.HYDN.TSP,,HYDN,,HYDEN,,,,-32.45,118.866667,,,,,,,,,------------,YM,,,,,,,,TSP,---p----,WA,63
au.bom:YM.IDK.LDM,,IDK,,INDULKANA TOWNSHIP,,,,-26.96583333,133.325,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,SA,52
au.bom:YM.IDNA.LDM,,IDNA,,INDIANA,,,,-23.33333333,135.4333333,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,NT,85
au.bom:YM.ISB.LDM,,ISB,,ISRAELITE BAY,,,,-33.61666667,123.8833333,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,WA,62
au.bom:YM.ISLAV.WPT,,ISLAV,,ISLAV,,,,-32.86046389,132.3465444,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,SA,53
au.bom:YM.ISRED.WPT,,ISRED,,ISRED,,,,-33.885,131.5,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,SA,98
au.bom:YM.IVPEM.WPT,,IVPEM,,IVPEM,,,,-32.52666667,128,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,WA,62
au.bom:YM.JANGU.WPT,,JANGU,,JANGU,,,,-38.765,148.6916667,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,VIC,30
au.bom:YM.KALK.LDM,,KALK,,BASS STRAIT,,,,-39.5,142.5,,,,,,,,,------------,YM,,,,,,,,LDM,---pa---,TAS,30
au.bom:YM.KALUG.WPT,,KALUG,,KALUG,,,,-25.9,136.725,,,,,,,,,---------W--,YM,,,,,,,,WPT,---pa---,NT,85
au.bom:YM.KAMBI.WPT,,KAMBI,,KAMBI,,,,-34.13487778,135.3398139,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,SA,53
au.bom:YM.KDBF.LDM,,KDBF,,KIDSON BLUFF,,,,-22.25,125.0333333,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,WA,83
au.bom:YM.KIAN.LDM,,KIAN,,KIANDRA,,,,-35.866667,148.5,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,NSW,21
au.bom:YM.KIM.VFA,,KIM,,KILMORE,,,,-37.3,144.9541667,,,,,,,,,------------,YM,,,,,,,,VFA,---p----,VIC,30
au.bom:YM.KMG.LDM,,KMG,,KILMORE GAP,,,,-37.3,144.9833333,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,VIC,30
au.bom:YM.KOOM.LDM,,KOOM,,KOOMOOLOOBOOKA CAVE,,,,-31.48333333,129.5833333,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,SA,53
au.bom:YM.KROWS.WPT,,KROWS,,KROWS,,,,-36.83166667,137.2616667,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,SA,50
au.bom:YM.LDAP.LDM,,LDAP,,LAKE DISAPPOINTMENT,,,,-23.5,122.6666667,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,WA,68
au.bom:YM.LEYN.LDM,,LEYN,,LAKE EYRE NORTH,,,,-28.416667,137.3,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,SA,52
au.bom:YM.LEYOX.WPT,,LEYOX,,LEYOX,,,,-34.25503056,144.0882639,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,NSW,22
au.bom:YM.LFRO.LDM,,LFRO,,LAKE FROME,,,,-30.63333333,139.8666667,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,SA,51
au.bom:YM.LGEN.LDM,,LGEN,,LAKE GILLEN,,,,-26.21666667,124.6,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,WA,64
au.bom:YM.LHD.VFC,,LHD,,LOW HEAD,,,,-41.06666667,146.8,,,,,,,,,------------,YM,,,,,,,,VFC,---p----,TAS,70
au.bom:YM.LKEC.LDM,,LKEC,,LAKE ECHO,,,,-42.16666667,146.6333333,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,TAS,70
au.bom:YM.LKG.LDM,,LKG,,LAKE KING,,,,-33.08333333,119.6666667,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,WA,63
au.bom:YM.LKIM.LDM,,LKIM,,LAKE ILMA,,,,-29.25,127.7666667,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,WA,64
au.bom:YM.LME.LDM,,LME,,LAKE MAURICE,,,,-29.4,130.95,,,,,,,,,------------,YM,,,,,,,,LDM,---pa---,SA,52
au.bom:YM.LMWL.TSP,,LMWL,,LAKE MINIGWAL,,,,-29.583333,123.166667,,,,,,,,,------------,YM,,,,,,,,TSP,---p----,WA,61
au.bom:YM.LRAN.LDM,,LRAN,,LAKE RASON,,,,-28.66666667,124.2833333,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,WA,64
au.bom:YM.LRP.LDM,,LRP,,LOW ROCKY PT,,,,-43,145.5,,,,,,,,,------------,YM,,,,,,,,LDM,---pa---,TAS,70
au.bom:YM.LTL.LDM,,LTL,,LAKE THROSSELL,,,,-27.63333333,124.0833333,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,WA,64
au.bom:YM.LTRR.LDM,,LTRR,,LAKE TORRENS,,,,-31.42166667,138.0866667,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,SA,51
au.bom:YM.MARR.LDM,,MARR,,MARRAWAH,,,,-40.9106,144.7075,,,,,,,,,------------,YM,,,,,,,,LDM,---pa---,TAS,70
au.bom:YM.MAYD.LDM,,MAYD,,MAYDENA,,,,-42.7636,146.5972,,,,,,,,,------------,YM,,,,,,,,LDM,---pa---,TAS,70
au.bom:YM.MCD.VFC,,MCD,,MOUNT MACEDON,,,,-37.375,144.5763889,,,,,,,,,------------,YM,,,,,,,,VFC,---p----,VIC,30
au.bom:YM.MCHR.LDM,,MCHR,,MOUNT CHRISTIE,,,,-30.55,133.2166667,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,SA,53
au.bom:YM.MDU.LDM,,MDU,,MANDURAH,,,,-32.53,115.7216667,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,WA,60
au.bom:YM.MDY.LDM,,MDY,,MOUNT DAY,,,,-32.13333333,120.5,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,WA,63
au.bom:YM.MEV.LDM,,MEV,,MOUNT EVERARD,,,,-25.18333333,125.0666667,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,WA,64
au.bom:YM.MIBUP.WPT,,MIBUP,,MIBUP,,,,-28.075,141.5383333,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,QLD,41
au.bom:YM.MIKIS.WPT,,MIKIS,,MIKIS,,,,-41.77333333,146.4616667,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,TAS,70
au.bom:YM.MJK.LDM,,MJK,,MOUNT JACKSON HS,,,,-30.2,119.1,,,,,,,,,------------,YM,,,,,,,,LDM,---pa---,WA,61
au.bom:YM.MLUY.LDM,,MLUY,,MOUNT LUCY,,,,-22.6,133.5333333,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,NT,84
au.bom:YM.MRL.LDM,,MRL,,MARIA ISLAND,,,,-42.63333333,148.0833333,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,TAS,70
au.bom:YM.MSTM.LDM,,MSTM,,MILLSTREAM STN,,,,-21.61666667,117.0666667,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,WA,68
au.bom:YM.MSV.LDM,,MSV,,MOSS VALE,,,,-34.5253,150.4217,,,,,,,,,------------,YM,,,,,,,,LDM,---pa---,NSW,21
au.bom:YM.MTB.LDM,,MTB,,MOUNT BOYCE,,,,-33.6185,150.2741,,,,,,,,,------------,YM,,,,,,,,LDM,---pa---,NSW,20
au.bom:YM.MTWN.LDM,,MTWN,,MOUNT WELLINGTON,,,,-37.56,146.81,,,,,,,,,------------,YM,,,,,,,,LDM,---pa---,VIC,30
au.bom:YM.MUSD.LDM,,MUSD,,MOUNT SYDNEY,,,,-21.4,121.2,,,,,,,,,------------,YM,,,,,,,,LDM,---pa---,WA,68
au.bom:YM.MVI.LDM,,MVI,,MOUNT VICTORIA,,,,-33.58333333,150.25,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,NSW,20
au.bom:YM.MVO.LDM,,MVO,,MOUNT VERNON HS,,,,-24.23333333,118.2333333,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,WA,66
au.bom:YM.NAMA.LDM,,NAMA,,NAROOMA,,,,-36.2,150.133333,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,NSW,21
au.bom:YM.NKBO.LDM,,NKBO,,NECKARBOO,,,,-32.066667,144.616667,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,NSW,22
au.bom:YM.NODEK.WPT,,NODEK,,NODEK,,,,-32.78333333,145.895,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,NSW,22
au.bom:YM.NOLUN.WPT,,NOLUN,,NOLUN,,,,-36.01666667,149.51,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,NSW,21
au.bom:YM.NOMON.WPT,,NOMON,,NOMON,,,,-29.250492,143.422785,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,NSW,22
au.bom:YM.NONAX.WPT,,NONAX,,NONAX,,,,-23.52139167,123.8691167,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,WA,83
au.bom:YM.OAT.LDM,,OAT,,OATLANDS,,,,-42.3,147.3666667,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,TAS,70
au.bom:YM.OBSH.LDM,,OBSH,,OBSERVATORY HILL,,,,-28.96666667,132,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,SA,52
au.bom:YM.OVL.LDM,,OVL,,OVERLANDER,,,,-26.4,114.4666667,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,WA,65
au.bom:YM.OVLUK.WPT,,OVLUK,,OVLUK,,,,-30.59404722,116.7797639,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,WA,60
au.bom:YM.PAKVU.WPT,,PAKVU,,PAKVU,,,,-30.83333333,141.7433333,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,NSW,22
au.bom:YM.PDV.LDM,,PDV,,PORT DAVEY,,,,-43.33333333,145.8833333,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,TAS,70
au.bom:YM.PEAR.LDM,,PEAR,,PEARSON ISLES,,,,-33.95,134.2666667,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,SA,53
au.bom:YM.PILTA.WPT,,PILTA,,PILTA,,,,-33.19166667,141.7933333,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,NSW,22
au.bom:YM.PINAV.WPT,,PINAV,,PINAV,,,,-28.88166667,129,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,WA,52
au.bom:YM.PNE.LDM,,PNE,,PORT NEILL,,,,-34.116667,136.35,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,SA,50
au.bom:YM.POLUP.WPT,,POLUP,,POLUP,,,,-31.55666667,137.1416667,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,SA,51
au.bom:YM.PULOL.WPT,,PULOL,,PULOL,,,,-24.45448611,136.7621611,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,NT,85
au.bom:YM.PVS.LDM,,PVS,,PERCIVAL LAKES,,,,-21.58,124.16,,,,,,,,,------------,YM,,,,,,,,LDM,---pa---,WA,83
au.bom:YM.RARIE.WPT,,RARIE,,RARIE,,,,-25.86833333,117.555,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,WA,66
au.bom:YM.RUNRO.WPT,,RUNRO,,RUNRO,,,,-32.455,143.9433333,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,NSW,22
au.bom:YM.SABTI.WPT,,SABTI,,SABTI,,,,-24.371306,127.323985,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,WA,64
au.bom:YM.SAFIR.WPT,,SAFIR,,SAFIR,,,,-19.36666667,120.575,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,WA,68
au.bom:YM.SAROK.WPT,,SAROK,,SAROK,,,,-26.39425,129.07355,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,SA,52
au.bom:YM.SEC.LDM,,SEC,,SOUTH EAST CAPE,,,,-43.65,146.8166667,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,TAS,70
au.bom:YM.SOFAL.WPT,,SOFAL,,SOFAL,,,,-33.00166667,149.7733333,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,NSW,20
au.bom:YM.STRA.LDM,,STRA,,STRATHGORDON,,,,-42.766667,146.036667,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,TAS,70
au.bom:YM.STTE.LDM,,STTE,,SCOTTSDALE,,,,-41.16666667,147.5166667,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,TAS,70
au.bom:YM.SVR.LDM,,SVR,,SAVAGE RIVER,,,,-41.58333333,145.1333333,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,TAS,70
au.bom:YM.TAGO.LDM,,TAGO,,TARAGO,,,,-35.06973333,149.654775,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,NSW,21
au.bom:YM.TEMIS.WPT,,TEMIS,,TEMIS,,,,-37.20633333,145.8350583,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,VIC,30
au.bom:YM.TGU.LDM,,TGU,,THE GUMS HS,,,,-33.85,139.35,,,,,,,,,------------,YM,,,,,,,,LDM,---pa---,SA,50
au.bom:YM.TMPT.LDM,,TMPT,,TOM PRICE,,,,-22.695,117.7916667,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,WA,68
au.bom:YM.TOMUM.WPT,,TOMUM,,TOMUM,,,,-36.425,135,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,SA,98
au.bom:YM.TOWA.LDM,,TOWA,,TOWRANA HS,,,,-25.43333333,115.2333333,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,WA,65
au.bom:YM.TREBL.WPT,,TREBL,,TREBL,,,,-26.85833333,136.5383333,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,SA,52
au.bom:YM.TREST.WPT,,TREST,,TREST,,,,-34.88333333,144.4216667,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,NSW,22
au.bom:YM.TRWL.LDM,,TRWL,,TALLARINGA WELL,,,,-29.03333333,133.2833333,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,SA,52
au.bom:YM.TUNGO.WPT,,TUNGO,,TUNGO,,,,-41.52,141,,,,,,,,,---------W--,YM,,,,,,,,WPT,---pa---,TAS,98
au.bom:YM.TUTNO.WPT,,TUTNO,,TUTNO,,,,-34.77166667,135,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,SA,53
au.bom:YM.UDA.VFM,,UDA,,ULLADULLA,,,,-35.35,150.4833333,,,,,,,,,------------,YM,,,,,,,,VFM,---p----,NSW,21
au.bom:YM.VALDU.WPT,,VALDU,,VALDU,,,,-37.14108611,147.5521694,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,VIC,30
au.bom:YM.VEMON.WPT,,VEMON,,VEMON,,,,-32.53929167,117.0744778,,,,,,,,,---------W--,YM,,,,,,,,WPT,---p----,WA,60
au.bom:YM.VOKH.LDM,,VOKH,,VOKES HILL,,,,-28.48333333,130.5833333,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,SA,52
au.bom:YM.WEBS.LDM,,WEBS,,WEST BASS,,,,-39.5,141,,,,,,,,,------------,YM,,,,,,,,LDM,---pa---,VIC,30
au.bom:YM.WELS.TSP,,WELS,,WELSHPOOL,,,,-38.665,146.4383333,,,,,,,,,------------,YM,,,,,,,,TSP,---p----,VIC,30
au.bom:YM.WGL.LDM,,WGL,,WAIGEN LAKES,,,,-27.61666667,128.7833333,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,WA,64
au.bom:YM.WHM.LDM,,WHM,,WHIM CREEK,,,,-20.83333333,117.8333333,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,WA,68
au.bom:YM.WPE.LDM,,WPE,,WALPOLE,,,,-34.98333333,116.7333333,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,WA,63
au.bom:YM.WTS.LDM,,WTS,,WHITTLESEA,,,,-37.51666667,145.1166667,,,,,,,,,------------,YM,,,,,,,,LDM,---p----,VIC,30
au.bom:YM.YABA.AD,,YABA,,ALBANY,,,,-34.94344167,117.8089028,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,WA,63
au.bom:YM.YADG.ALA,,YADG,,ALDINGA,,,,-35.28897222,138.4933056,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,SA,50
au.bom:YM.YADO.ALA,,YADO,,ANDADO,,,,-25.41083333,135.2905556,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,NT,85
au.bom:YM.YAHD.ALA,,YAHD,,ASHBURTON DOWNS,,,,-23.40583333,117.0825,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,WA,68
au.bom:YM.YALA.ALA,,YALA,,MARLA,,,,-27.33416667,133.6263889,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,SA,52
au.bom:YM.YALT.HLS,,YALT,,ALTHORPE ISLAND,,,,-35.37146389,136.8603528,,,,,,,,,------------,YM,,,,,,,,HLS,---p----,SA,50
au.bom:YM.YAMT.ALA,,YAMT,,AMATA,,,,-26.0973,131.2026833,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,SA,52
au.bom:YM.YANK.ALA,,YANK,,ANNA CREEK,,,,-28.89733333,136.1705,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,SA,52
au.bom:YM.YARA.AD,,YARA,,ARARAT,,,,-37.30935556,142.9885972,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,VIC,30
au.bom:YM.YAUG.ALA,,YAUG,,AUGUSTA,,,,-34.33,115.1566667,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,WA,63
au.bom:YM.YAYE.AD,,YAYE,,AYERS ROCK/CONNELLAN,,,,-25.18614444,130.9755639,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NT,85
au.bom:YM.YBAL.ALA,,YBAL,,BALLADONIA,,,,-32.33333333,123.625,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,WA,62
au.bom:YM.YBAS.AD,,YBAS,,ALICE SPRINGS,,,,-23.80678889,133.9021583,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NT,85
au.bom:YM.YBCB.ALA,,YBCB,,BENCUBBIN,,,,-30.83333333,117.8666667,,,,,,,,,------------,YM,,,,,,,,ALA,---p----,WA,60
au.bom:YM.YBDG.AD,,YBDG,,BENDIGO,,,,-36.73905833,144.3297417,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,VIC,30
au.bom:YM.YBGD.AD,,YBGD,,BOOLGEEDA,,,,-22.54099444,117.2695472,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,WA,68
au.bom:YM.YBHI.AD,,YBHI,,BROKEN HILL,,,,-32.00145556,141.471625,,,,,,,,,--------A---,YM,,,,,,,,AD,---p----,NSW,22
